seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT5G20160.2,74,143,72,146,PF01248.25,Ribosomal_L7Ae,Domain,23,92,95,70.3,7.9e-20,1,CL0101
AT5G20160.3,74,108,72,109,PF01248.25,Ribosomal_L7Ae,Domain,23,57,95,22.0,9.5e-05,1,CL0101
AT5G22130.2,160,445,160,445,PF05007.12,Mannosyl_trans,Family,1,259,259,249.3,5.1e-74,1,CL0111
AT5G22130.1,140,425,140,425,PF05007.12,Mannosyl_trans,Family,1,259,259,249.4,4.6e-74,1,CL0111
AT5G55330.1,179,263,178,264,PF13813.5,MBOAT_2,Family,2,82,83,56.6,2.1e-15,1,CL0517
AT5G43760.1,103,396,103,396,PF08392.11,FAE1_CUT1_RppA,Family,1,290,290,466.3,3.3e-140,1,CL0046
AT5G43760.1,414,494,411,495,PF08541.9,ACP_syn_III_C,Domain,12,89,90,41.4,1.1e-10,1,CL0046
AT5G07920.1,150,210,150,211,PF00130.21,C1_1,Domain,1,52,53,49.3,3.1e-13,1,CL0006
AT5G07920.1,361,461,361,485,PF00781.23,DAGK_cat,Family,1,104,126,85.7,1.7e-24,1,CL0240
AT5G07920.1,508,664,507,664,PF00609.18,DAGK_acc,Family,2,160,160,182.0,8.9e-54,1,No_clan
AT5G40900.1,103,300,102,300,PF03407.15,Nucleotid_trans,Family,2,212,212,157.8,3.3e-46,1,CL0110
AT5G11412.1,54,112,54,123,PF00076.21,RRM_1,Domain,1,59,70,67.5,6.2e-19,1,CL0221
AT5G58000.1,231,380,230,386,PF02453.16,Reticulon,Family,2,149,157,99.5,1.7e-28,1,No_clan
AT5G04660.1,42,504,42,510,PF00067.21,p450,Domain,1,457,463,360.2,1.4e-107,1,No_clan
AT5G50530.1,71,116,63,119,PF00571.27,CBS,Domain,9,54,57,31.1,2.3e-07,1,No_clan
AT5G50530.1,129,173,129,180,PF00571.27,CBS,Domain,1,46,57,30.3,4e-07,1,No_clan
AT5G50530.1,237,284,232,287,PF00571.27,CBS,Domain,6,54,57,17.4,0.0043,1,No_clan
AT5G50530.1,297,349,297,352,PF00571.27,CBS,Domain,1,53,57,25.6,1.1e-05,1,No_clan
AT5G50530.1,414,496,413,498,PF00564.23,PB1,Domain,2,82,84,61.1,6.6e-17,1,CL0072
AT5G40420.1,52,164,52,164,PF01277.16,Oleosin,Family,1,113,113,140.7,1.4e-41,1,No_clan
AT5G03555.1,125,557,124,564,PF02133.14,Transp_cyt_pur,Family,2,432,440,329.5,2.8e-98,1,CL0062
AT5G24470.1,161,272,161,275,PF00072.23,Response_reg,Domain,1,109,112,75.1,4.2e-21,1,CL0304
AT5G24470.1,618,660,618,661,PF06203.13,CCT,Motif,1,43,44,59.9,1.6e-16,1,CL0281
AT5G22830.1,195,451,188,456,PF01544.17,CorA,Family,73,288,292,32.1,6.4e-08,1,No_clan
AT5G46600.1,41,518,41,518,PF11744.7,ALMT,Family,1,469,469,635.2,6.3e-191,1,CL0307
AT5G15640.1,38,107,28,112,PF00153.26,Mito_carr,Family,19,91,97,55.4,3.9e-15,1,No_clan
AT5G15640.1,125,212,121,215,PF00153.26,Mito_carr,Family,5,93,97,61.6,4.8e-17,1,No_clan
AT5G15640.1,235,319,230,322,PF00153.26,Mito_carr,Family,6,93,97,70.7,6.6e-20,1,No_clan
AT5G25640.1,3,76,2,88,PF01694.21,Rhomboid,Family,28,101,150,39.1,6.5e-10,1,CL0207
AT5G16740.1,32,409,31,413,PF01490.17,Aa_trans,Family,2,404,409,225.1,1.2e-66,1,CL0062
AT5G53760.1,15,475,15,497,PF03094.14,Mlo,Family,1,459,479,546.0,5.3e-164,1,No_clan
AT5G53760.2,15,475,15,497,PF03094.14,Mlo,Family,1,459,479,546.0,5.3e-164,1,No_clan
AT5G03795.1,187,468,186,468,PF03016.14,Exostosin,Family,2,300,300,206.2,5.8e-61,1,No_clan
AT5G54700.1,7,108,5,119,PF12796.6,Ank_2,Repeat,3,75,84,30.5,3.9e-07,1,CL0465
AT5G54700.1,208,315,207,319,PF13962.5,PGG,Domain,2,112,116,96.1,1e-27,1,No_clan
AT5G01640.1,51,193,49,193,PF03208.18,PRA1,Family,3,143,143,158.2,9.2e-47,1,No_clan
AT5G42570.1,4,192,1,192,PF05529.11,Bap31,Family,7,200,200,54.6,9.5e-15,1,No_clan
AT5G06660.1,17,176,9,177,PF01956.15,DUF106,Family,18,169,170,108.4,3e-31,1,CL0376
AT5G20680.1,211,263,210,264,PF14416.5,PMR5N,Domain,2,52,53,55.2,6e-15,1,No_clan
AT5G20680.1,267,550,265,550,PF13839.5,PC-Esterase,Family,3,284,284,256.1,4.9e-76,1,CL0264
AT5G20680.3,211,263,210,264,PF14416.5,PMR5N,Domain,2,52,53,55.2,6e-15,1,No_clan
AT5G20680.3,267,550,265,550,PF13839.5,PC-Esterase,Family,3,284,284,256.1,4.9e-76,1,CL0264
AT5G20680.2,193,245,192,246,PF14416.5,PMR5N,Domain,2,52,53,55.2,5.8e-15,1,No_clan
AT5G20680.2,249,532,247,532,PF13839.5,PC-Esterase,Family,3,284,284,256.2,4.5e-76,1,CL0264
AT5G42610.1,120,278,119,278,PF04678.12,MCU,Family,2,178,178,163.1,6.7e-48,1,No_clan
AT5G56160.1,139,305,138,306,PF00650.19,CRAL_TRIO,Domain,2,158,159,99.3,1.6e-28,1,CL0512
AT5G46290.2,61,197,60,202,PF00109.25,ketoacyl-synt,Domain,2,148,253,67.5,1.2e-18,1,CL0046
AT5G46290.2,199,252,197,252,PF00109.25,ketoacyl-synt,Domain,205,253,253,37.6,1.6e-09,1,CL0046
AT5G46290.2,261,372,260,373,PF02801.21,Ketoacyl-synt_C,Domain,2,116,118,116.8,4.7e-34,1,CL0046
AT5G56090.1,101,430,100,431,PF02628.14,COX15-CtaA,Family,2,323,324,386.1,1.1e-115,1,CL0328
AT5G07960.1,11,104,10,105,PF03669.12,UPF0139,Family,2,96,97,119.7,3.4e-35,1,No_clan
AT5G59810.1,41,126,41,126,PF05922.15,Inhibitor_I9,Domain,1,82,82,61.0,1.3e-16,1,CL0570
AT5G59810.1,154,626,154,626,PF00082.21,Peptidase_S8,Domain,1,298,298,154.8,2.7e-45,1,No_clan
AT5G59810.1,411,482,390,482,PF02225.21,PA,Family,11,93,93,43.4,2.6e-11,1,CL0364
AT5G08391.1,1,67,1,67,PF11820.7,DUF3339,Family,1,67,67,115.1,1.1e-33,1,No_clan
AT5G42280.1,250,296,250,296,PF03107.15,C1_2,Domain,1,47,47,31.0,2.2e-07,1,CL0006
AT5G42280.1,306,353,305,353,PF03107.15,C1_2,Domain,2,47,47,39.6,4.4e-10,1,CL0006
AT5G42280.1,389,438,389,438,PF03107.15,C1_2,Domain,1,47,47,35.3,1e-08,1,CL0006
AT5G42280.1,447,507,447,507,PF03107.15,C1_2,Domain,1,47,47,37.8,1.6e-09,1,CL0006
AT5G42280.1,568,616,566,617,PF03107.15,C1_2,Domain,3,46,47,34.1,2.3e-08,1,CL0006
AT5G01490.1,97,254,96,255,PF01699.23,Na_Ca_ex,Family,3,150,151,64.6,8.8e-18,1,No_clan
AT5G01490.1,292,434,291,436,PF01699.23,Na_Ca_ex,Family,2,149,151,70.6,1.3e-19,1,No_clan
AT5G20350.1,38,128,35,128,PF12796.6,Ank_2,Repeat,4,84,84,43.5,3.4e-11,1,CL0465
AT5G20350.1,136,222,135,230,PF12796.6,Ank_2,Repeat,2,78,84,49.3,5.2e-13,1,CL0465
AT5G20350.1,370,498,367,499,PF01529.19,DHHC,Family,5,132,134,108.7,2.1e-31,1,No_clan
AT5G19500.1,109,491,106,493,PF03222.12,Trp_Tyr_perm,Family,4,392,394,244.3,2e-72,1,CL0062
AT5G44620.1,47,499,47,506,PF00067.21,p450,Domain,1,455,463,355.2,4.8e-106,1,No_clan
AT5G40010.1,29,122,29,124,PF14363.5,AAA_assoc,Family,1,94,96,85.4,2.3e-24,1,No_clan
AT5G40010.1,247,394,246,395,PF00004.28,AAA,Domain,2,131,132,55.0,1e-14,1,CL0023
AT5G49130.1,36,194,36,196,PF01554.17,MatE,Family,1,159,161,109.2,1.4e-31,1,CL0222
AT5G49130.1,271,433,271,434,PF01554.17,MatE,Family,1,160,161,115.6,1.5e-33,1,CL0222
AT5G40670.1,14,70,13,72,PF04193.13,PQ-loop,Repeat,3,59,61,67.5,5.8e-19,1,CL0141
AT5G40670.1,152,209,151,211,PF04193.13,PQ-loop,Repeat,2,59,61,58.8,3.2e-16,1,CL0141
AT5G48060.1,6,100,5,112,PF00168.29,C2,Domain,2,91,103,69.7,1.9e-19,1,CL0154
AT5G48060.1,295,391,294,401,PF00168.29,C2,Domain,2,93,103,70.7,9.3e-20,1,CL0154
AT5G48060.1,459,565,459,565,PF00168.29,C2,Domain,1,103,103,72.6,2.5e-20,1,CL0154
AT5G48060.1,625,736,624,736,PF00168.29,C2,Domain,2,103,103,79.1,2.3e-22,1,CL0154
AT5G48060.1,881,1036,881,1036,PF08372.9,PRT_C,Family,1,156,156,259.2,9.8e-78,1,CL0484
AT5G44345.1,94,130,94,134,PF08268.11,FBA_3,Domain,1,36,128,36.5,3.7e-09,1,CL0162
AT5G05560.1,103,216,102,217,PF12859.6,ANAPC1,Family,2,129,130,68.6,6.8e-19,1,No_clan
AT5G39040.1,71,346,71,350,PF00664.22,ABC_membrane,Family,1,270,274,206.8,4.6e-61,1,CL0241
AT5G39040.1,414,564,414,564,PF00005.26,ABC_tran,Domain,1,137,137,116.6,1e-33,1,CL0023
AT5G15250.1,90,160,58,162,PF06480.14,FtsH_ext,Family,26,107,109,27.1,3.8e-06,1,No_clan
AT5G15250.1,260,392,260,393,PF00004.28,AAA,Domain,1,131,132,146.0,7.6e-43,1,CL0023
AT5G15250.1,455,663,453,663,PF01434.17,Peptidase_M41,Family,3,211,211,248.0,6.8e-74,1,CL0126
AT5G16170.1,137,364,137,364,PF02485.20,Branch,Family,1,247,247,282.8,2.2e-84,1,CL0110
AT5G20520.1,129,276,124,299,PF00326.20,Peptidase_S9,Domain,42,187,212,46.9,2.1e-12,1,CL0028
AT5G54400.1,119,232,119,234,PF08241.11,Methyltransf_11,Domain,1,93,95,79.2,2.6e-22,1,CL0063
AT5G15890.1,186,238,185,238,PF14416.5,PMR5N,Domain,2,53,53,78.2,3.8e-22,1,No_clan
AT5G15890.1,239,521,239,521,PF13839.5,PC-Esterase,Family,1,284,284,305.2,5.2e-91,1,CL0264
AT5G18370.1,61,236,60,237,PF01582.19,TIR,Family,2,175,176,170.7,2.4e-50,1,CL0173
AT5G18370.1,241,511,238,526,PF00931.21,NB-ARC,Domain,5,270,288,66.1,2.4e-18,1,CL0023
AT5G18370.1,664,683,664,683,PF07725.11,LRR_3,Repeat,1,20,20,26.3,4.1e-06,1,CL0022
AT5G20885.1,82,110,81,110,PF17123.4,zf-RING_11,Domain,2,29,29,38.8,5.3e-10,1,CL0229
AT5G44110.3,31,163,29,169,PF00005.26,ABC_tran,Domain,3,124,137,39.8,5.5e-10,1,CL0023
AT5G38344.1,59,199,59,211,PF01582.19,TIR,Family,1,139,176,165.2,1.1e-48,1,CL0173
AT5G10610.1,33,472,33,485,PF00067.21,p450,Domain,1,448,463,263.0,4.4e-78,1,No_clan
AT5G08500.1,34,465,30,465,PF05602.11,CLPTM1,Family,4,429,429,502.4,1.1e-150,1,No_clan
AT5G01990.1,31,423,30,423,PF03547.17,Mem_trans,Family,2,387,387,305.2,4.1e-91,1,CL0064
AT5G25430.1,9,190,4,203,PF00955.20,HCO3_cotransp,Family,7,182,507,133.9,7.1e-39,1,CL0062
AT5G25430.1,204,375,194,387,PF00955.20,HCO3_cotransp,Family,245,411,507,86.1,2.1e-24,1,CL0062
AT5G25430.1,456,546,451,547,PF00955.20,HCO3_cotransp,Family,422,506,507,67.9,7.4e-19,1,CL0062
AT5G35210.1,193,246,193,249,PF02791.16,DDT,Family,1,57,60,46.4,3.3e-12,1,No_clan
AT5G35210.1,307,339,297,339,PF15612.5,WHIM1,Family,14,46,46,29.8,2.7e-07,1,No_clan
AT5G35210.1,414,456,413,458,PF00628.28,PHD,Domain,2,50,52,33.9,2e-08,1,CL0390
AT5G45340.1,37,437,37,455,PF00067.21,p450,Domain,1,438,463,260.9,1.9e-77,1,No_clan
AT5G45340.2,37,436,37,445,PF00067.21,p450,Domain,1,437,463,258.8,7.9e-77,1,No_clan
AT5G22790.1,208,387,208,387,PF11891.7,RETICULATA-like,Family,1,177,177,219.4,2.7e-65,1,No_clan
AT5G24170.1,49,155,34,156,PF04178.11,Got1,Family,5,112,113,113.0,9.1e-33,1,No_clan
AT5G24910.1,89,516,80,528,PF00067.21,p450,Domain,21,448,463,262.6,5.6e-78,1,No_clan
AT5G47610.1,106,149,105,149,PF13639.5,zf-RING_2,Domain,2,44,44,53.4,2.1e-14,1,CL0229
AT5G50420.1,237,540,222,542,PF10250.8,O-FucT,Family,20,325,328,38.7,9.1e-10,1,CL0113
AT5G07560.1,32,112,29,123,PF01277.16,Oleosin,Family,4,84,113,74.7,4.2e-21,1,No_clan
AT5G54290.2,137,344,137,344,PF02683.14,DsbD,Family,1,213,213,152.1,1.8e-44,1,CL0292
AT5G54290.1,136,343,136,343,PF02683.14,DsbD,Family,1,213,213,152.1,1.8e-44,1,CL0292
AT5G03080.1,57,175,54,178,PF01569.20,PAP2,Family,4,132,136,64.7,6.6e-18,1,CL0525
AT5G67140.1,7,43,7,49,PF12937.6,F-box-like,Domain,1,36,48,28.8,8e-07,1,CL0271
AT5G55240.1,63,229,61,230,PF05042.12,Caleosin,Family,3,169,170,247.7,5.1e-74,1,CL0220
AT5G25130.1,30,483,30,488,PF00067.21,p450,Domain,1,457,463,343.6,1.5e-102,1,No_clan
AT5G61320.1,32,477,32,484,PF00067.21,p450,Domain,1,455,463,273.3,3.2e-81,1,No_clan
AT5G45780.1,37,76,36,76,PF08263.11,LRRNT_2,Family,2,41,41,37.8,1.6e-09,1,No_clan
AT5G45780.1,103,141,103,148,PF12799.6,LRR_4,Repeat,1,36,43,27.2,3.3e-06,1,CL0022
AT5G45780.1,303,570,300,572,PF00069.24,Pkinase,Domain,4,260,264,148.7,1.8e-43,1,CL0016
AT5G55710.1,41,204,39,204,PF16166.4,TIC20,Family,3,181,181,187.2,2.1e-55,1,No_clan
AT5G17980.1,6,108,5,115,PF00168.29,C2,Domain,2,96,103,65.6,3.8e-18,1,CL0154
AT5G17980.1,324,418,323,428,PF00168.29,C2,Domain,2,93,103,27.8,2.2e-06,1,CL0154
AT5G17980.1,477,575,477,584,PF00168.29,C2,Domain,1,94,103,39.9,3.7e-10,1,CL0154
AT5G17980.1,634,747,634,747,PF00168.29,C2,Domain,1,103,103,78.0,5.2e-22,1,CL0154
AT5G17980.1,893,1049,893,1049,PF08372.9,PRT_C,Family,1,156,156,227.9,4.2e-68,1,CL0484
AT5G22550.2,46,473,46,473,PF03140.14,DUF247,Family,1,396,396,354.1,1.1e-105,1,No_clan
AT5G22550.1,46,100,46,111,PF03140.14,DUF247,Family,1,53,396,58.4,6.6e-16,1,No_clan
AT5G22550.1,111,424,102,424,PF03140.14,DUF247,Family,118,396,396,222.8,8.2e-66,1,No_clan
AT5G18290.1,3,226,1,226,PF00230.19,MIP,Family,7,227,227,35.7,6.8e-09,1,No_clan
AT5G18290.2,3,226,1,226,PF00230.19,MIP,Family,7,227,227,35.7,6.8e-09,1,No_clan
AT5G57110.1,29,71,28,71,PF12515.7,CaATP_NAI,Family,2,45,45,61.3,4.6e-17,1,No_clan
AT5G57110.1,137,204,134,204,PF00690.25,Cation_ATPase_N,Domain,4,69,69,43.0,2.5e-11,1,No_clan
AT5G57110.1,257,458,252,460,PF00122.19,E1-E2_ATPase,Family,6,179,181,128.7,1.6e-37,1,No_clan
AT5G57110.1,477,797,476,797,PF00702.25,Hydrolase,Domain,2,210,210,58.1,1.4e-15,1,CL0137
AT5G57110.1,868,1045,867,1045,PF00689.20,Cation_ATPase_C,Family,2,182,182,161.2,2e-47,1,No_clan
AT5G57110.2,29,71,28,71,PF12515.7,CaATP_NAI,Family,2,45,45,61.3,4.6e-17,1,No_clan
AT5G57110.2,137,204,134,204,PF00690.25,Cation_ATPase_N,Domain,4,69,69,43.0,2.5e-11,1,No_clan
AT5G57110.2,257,458,252,460,PF00122.19,E1-E2_ATPase,Family,6,179,181,128.7,1.6e-37,1,No_clan
AT5G57110.2,477,797,476,797,PF00702.25,Hydrolase,Domain,2,210,210,58.1,1.4e-15,1,CL0137
AT5G57110.2,868,1045,867,1045,PF00689.20,Cation_ATPase_C,Family,2,182,182,161.2,2e-47,1,No_clan
AT5G64640.1,93,237,91,237,PF04043.14,PMEI,Domain,3,154,154,68.9,5.5e-19,1,No_clan
AT5G64640.1,288,595,288,595,PF01095.18,Pectinesterase,Family,1,298,298,402.2,8.1e-121,1,CL0268
AT5G60010.1,96,197,96,198,PF08414.9,NADPH_Ox,Family,1,100,101,108.4,1.7e-31,1,No_clan
AT5G60010.1,356,512,355,512,PF01794.18,Ferric_reduct,Family,2,125,125,76.8,1.4e-21,1,CL0328
AT5G60010.1,556,683,554,684,PF08022.11,FAD_binding_8,Domain,3,108,109,99.2,1.2e-28,1,CL0076
AT5G60010.1,690,869,690,869,PF08030.11,NAD_binding_6,Domain,1,156,156,154.9,1.6e-45,1,CL0091
AT5G54590.2,115,376,113,376,PF07714.16,Pkinase_Tyr,Domain,3,260,260,174.6,2.2e-51,1,CL0016
AT5G54590.1,115,227,113,232,PF07714.16,Pkinase_Tyr,Domain,3,122,260,83.9,1e-23,1,CL0016
AT5G47420.1,25,233,25,234,PF01987.16,AIM24,Family,1,201,202,142.7,1.2e-41,1,CL0029
AT5G06090.1,13,187,11,192,PF12710.6,HAD,Family,3,181,188,32.0,1.4e-07,1,CL0137
AT5G06090.1,289,381,274,391,PF01553.20,Acyltransferase,Family,13,118,134,24.4,1.6e-05,1,CL0228
AT5G46050.1,100,526,99,527,PF00854.20,PTR2,Family,2,394,395,340.5,1.1e-101,1,CL0015
AT5G64500.1,78,408,43,414,PF07690.15,MFS_1,Family,20,343,353,95.5,2.8e-27,1,CL0015
AT5G19750.1,220,278,218,278,PF04117.11,Mpv17_PMP22,Family,3,62,62,69.0,2.7e-19,1,No_clan
AT5G13550.1,95,468,95,468,PF00916.19,Sulfate_transp,Family,1,381,381,423.5,5.6e-127,1,CL0062
AT5G13550.1,519,638,519,638,PF01740.20,STAS,Domain,1,117,117,109.8,5.2e-32,1,CL0502
AT5G13940.1,545,666,545,666,PF12576.7,DUF3754,Family,1,136,136,85.9,2.2e-24,1,No_clan
AT5G45480.1,52,394,52,491,PF13968.5,DUF4220,Family,1,324,352,260.9,2e-77,1,No_clan
AT5G45480.1,805,858,804,858,PF04578.12,DUF594,Family,2,55,55,82.3,1.2e-23,1,No_clan
AT5G63850.1,20,453,19,454,PF01490.17,Aa_trans,Family,2,408,409,396.0,1.5e-118,1,CL0062
AT5G50460.1,13,65,12,65,PF00584.19,SecE,Family,2,54,54,49.6,2.6e-13,1,No_clan
AT5G04960.1,67,207,66,207,PF04043.14,PMEI,Domain,2,154,154,91.0,8.9e-26,1,No_clan
AT5G04960.1,258,550,257,550,PF01095.18,Pectinesterase,Family,2,298,298,484.3,8.1e-146,1,CL0268
AT5G47910.1,157,256,157,256,PF08414.9,NADPH_Ox,Family,1,101,101,110.3,4.3e-32,1,No_clan
AT5G47910.1,416,572,415,572,PF01794.18,Ferric_reduct,Family,2,125,125,78.3,4.7e-22,1,CL0328
AT5G47910.1,615,729,613,730,PF08022.11,FAD_binding_8,Domain,3,108,109,112.7,8e-33,1,CL0076
AT5G47910.1,736,903,736,904,PF08030.11,NAD_binding_6,Domain,1,155,156,180.6,2e-53,1,CL0091
AT5G43340.1,27,501,24,504,PF00083.23,Sugar_tr,Family,4,448,452,159.4,1.2e-46,1,CL0015
AT5G37000.1,237,517,236,519,PF03016.14,Exostosin,Family,2,298,300,198.9,9.9e-59,1,No_clan
AT5G04330.1,33,485,33,497,PF00067.21,p450,Domain,1,450,463,318.6,5.8e-95,1,No_clan
AT5G01430.1,21,115,13,116,PF04178.11,Got1,Family,5,112,113,51.2,1.4e-13,1,No_clan
AT5G01430.2,21,115,13,116,PF04178.11,Got1,Family,5,112,113,51.2,1.4e-13,1,No_clan
AT5G41460.1,245,498,245,498,PF04646.11,DUF604,Family,1,255,255,381.3,1.8e-114,1,CL0110
AT5G46860.1,29,128,28,129,PF14523.5,Syntaxin_2,Domain,2,100,101,102.6,1.2e-29,1,CL0445
AT5G46860.1,212,263,211,263,PF05739.18,SNARE,Family,2,53,53,56.2,2.4e-15,1,No_clan
AT5G24970.2,233,338,233,345,PF03109.15,ABC1,Family,1,107,119,98.0,3.7e-28,1,CL0016
AT5G06330.1,76,179,76,179,PF03168.12,LEA_2,Domain,1,101,101,43.2,4.2e-11,1,CL0159
AT5G05670.1,55,235,54,235,PF09439.9,SRPRB,Domain,2,181,181,126.4,7.7e-37,1,CL0023
AT5G05670.2,55,235,54,235,PF09439.9,SRPRB,Domain,2,181,181,126.4,7.7e-37,1,CL0023
AT5G64290.1,95,562,93,563,PF00939.18,Na_sulph_symp,Family,3,471,472,426.6,1.4e-127,1,CL0182
AT5G53130.1,94,413,92,415,PF00520.30,Ion_trans,Family,3,243,245,115.4,2.2e-33,1,CL0030
AT5G53130.1,507,596,504,602,PF00027.28,cNMP_binding,Domain,4,82,88,34.2,1.8e-08,1,CL0029
AT5G55370.1,182,268,181,269,PF13813.5,MBOAT_2,Family,2,82,83,55.9,3.5e-15,1,CL0517
AT5G67210.1,102,289,101,290,PF04669.12,Polysacc_synt_4,Family,2,189,190,251.0,5.5e-75,1,No_clan
AT5G07550.1,4,85,2,93,PF01277.16,Oleosin,Family,3,84,113,85.3,2.2e-24,1,No_clan
AT5G07550.2,4,80,2,92,PF01277.16,Oleosin,Family,3,79,113,83.8,6.6e-24,1,No_clan
AT5G07550.3,4,65,2,67,PF01277.16,Oleosin,Family,3,64,113,55.6,3.5e-15,1,No_clan
AT5G51160.1,51,135,51,145,PF12796.6,Ank_2,Repeat,1,74,84,40.1,3.8e-10,1,CL0465
AT5G51160.1,154,174,153,191,PF00023.29,Ank,Repeat,2,22,32,16.2,0.01,1,CL0465
AT5G51160.1,268,381,265,386,PF13962.5,PGG,Domain,5,106,116,56.6,1.8e-15,1,No_clan
AT5G53540.1,125,254,125,255,PF00004.28,AAA,Domain,1,131,132,125.7,1.4e-36,1,CL0023
AT5G28180.1,36,72,35,78,PF00646.32,F-box,Domain,2,38,48,30.9,1.6e-07,1,CL0271
AT5G28180.1,193,229,191,230,PF01344.24,Kelch_1,Repeat,9,45,46,43.4,1.7e-11,1,CL0186
AT5G44920.1,12,186,12,196,PF01582.19,TIR,Family,3,161,176,95.6,2.7e-27,1,CL0173
AT5G44920.2,12,173,12,183,PF01582.19,TIR,Family,3,161,176,86.1,2.3e-24,1,CL0173
AT5G43745.1,411,504,411,511,PF06241.11,Castor_Poll_mid,Family,1,96,104,123.9,2.2e-36,1,CL0582
AT5G41450.1,110,152,108,152,PF13639.5,zf-RING_2,Domain,3,44,44,48.5,7.4e-13,1,CL0229
AT5G19670.1,280,559,277,561,PF03016.14,Exostosin,Family,4,298,300,196.5,5.1e-58,1,No_clan
AT5G05350.1,101,179,101,179,PF11204.7,DUF2985,Family,1,78,78,101.7,1.7e-29,1,No_clan
AT5G05350.1,307,437,307,438,PF04749.16,PLAC8,Family,1,97,98,64.8,1.1e-17,1,No_clan
AT5G14480.1,40,385,38,385,PF04724.12,Glyco_transf_17,Family,3,349,349,600.1,1.1e-180,1,No_clan
AT5G09690.2,272,384,255,389,PF01544.17,CorA,Family,177,289,292,34.7,1.1e-08,1,No_clan
AT5G09690.1,261,373,244,378,PF01544.17,CorA,Family,177,289,292,34.7,1.1e-08,1,No_clan
AT5G09690.4,273,358,244,363,PF01544.17,CorA,Family,205,289,292,29.3,4.8e-07,1,No_clan
AT5G59070.1,100,289,100,291,PF13439.5,Glyco_transf_4,Domain,1,168,170,62.6,4.2e-17,1,CL0113
AT5G59070.1,310,474,302,474,PF00534.19,Glycos_transf_1,Family,9,172,172,64.9,6.1e-18,1,CL0113
AT5G22910.1,57,453,54,455,PF00999.20,Na_H_Exchanger,Family,2,378,381,94.4,5.8e-27,1,CL0064
AT5G05910.1,92,139,90,139,PF13639.5,zf-RING_2,Domain,3,44,44,42.5,5.4e-11,1,CL0229
AT5G49290.1,16,61,14,61,PF08263.11,LRRNT_2,Family,3,41,41,27.2,3.2e-06,1,No_clan
AT5G49290.1,146,207,145,207,PF13855.5,LRR_8,Repeat,2,61,61,28.1,1.2e-06,1,CL0022
AT5G49290.1,239,279,237,280,PF13855.5,LRR_8,Repeat,20,60,61,27.5,1.8e-06,1,CL0022
AT5G49290.1,628,648,626,648,PF00560.32,LRR_1,Repeat,3,23,23,10.4,0.77,1,CL0022
AT5G49290.1,744,803,744,803,PF13855.5,LRR_8,Repeat,2,61,61,35.1,7.5e-09,1,CL0022
AT5G62680.1,116,547,115,555,PF00854.20,PTR2,Family,2,388,395,249.7,4.1e-74,1,CL0015
AT5G24080.1,131,396,128,398,PF00069.24,Pkinase,Domain,4,259,264,161.3,2.5e-47,1,CL0016
AT5G40930.1,7,179,7,179,PF06552.11,TOM20_plant,Family,1,187,187,292.7,1e-87,1,CL0020
AT5G18970.1,15,155,15,155,PF05512.10,AWPM-19,Family,1,142,142,196.4,2.2e-58,1,No_clan
AT5G67370.1,85,226,84,227,PF06799.10,DUF1230,Family,2,142,143,195.5,4.1e-58,1,No_clan
AT5G01180.1,97,525,97,526,PF00854.20,PTR2,Family,1,394,395,416.8,7.2e-125,1,CL0015
AT5G22200.1,78,181,78,182,PF03168.12,LEA_2,Domain,1,99,101,46.4,4.1e-12,1,CL0159
AT5G47120.1,33,231,33,231,PF01027.19,Bax1-I,Family,1,207,207,133.1,1e-38,1,CL0453
AT5G25180.1,30,483,30,488,PF00067.21,p450,Domain,1,457,463,342.0,4.8e-102,1,No_clan
AT5G63450.1,35,475,35,489,PF00067.21,p450,Domain,1,437,463,215.9,8.4e-64,1,No_clan
AT5G55470.1,25,442,21,443,PF00999.20,Na_H_Exchanger,Family,5,380,381,191.7,1.5e-56,1,CL0064
AT5G25900.1,47,488,44,500,PF00067.21,p450,Domain,4,447,463,261.5,1.2e-77,1,No_clan
AT5G09220.1,46,480,46,481,PF01490.17,Aa_trans,Family,1,408,409,415.7,1.6e-124,1,CL0062
AT5G44050.1,50,210,50,210,PF01554.17,MatE,Family,1,161,161,111.8,2.3e-32,1,CL0222
AT5G44050.1,272,432,271,433,PF01554.17,MatE,Family,3,160,161,93.9,7.4e-27,1,CL0222
AT5G44930.1,64,364,62,364,PF03016.14,Exostosin,Family,4,300,300,241.1,1.4e-71,1,No_clan
AT5G44930.2,64,364,62,364,PF03016.14,Exostosin,Family,4,300,300,241.1,1.4e-71,1,No_clan
AT5G11650.1,125,363,124,363,PF12146.7,Hydrolase_4,Family,2,239,239,238.6,5.1e-71,1,CL0028
AT5G66020.1,63,349,63,350,PF02383.17,Syja_N,Family,1,319,320,298.4,6.3e-89,1,CL0031
AT5G27730.1,36,160,36,195,PF07786.11,DUF1624,Family,1,118,223,30.1,3.1e-07,1,CL0316
AT5G37810.1,41,249,35,249,PF00230.19,MIP,Family,7,227,227,185.9,8.1e-55,1,No_clan
AT5G43180.1,10,231,10,232,PF04654.11,DUF599,Family,1,209,210,193.6,2.4e-57,1,No_clan
AT5G51640.1,137,189,136,189,PF14416.5,PMR5N,Domain,2,53,53,73.8,9e-21,1,No_clan
